chapter,verse,en,ar
8,10,"  Sara also said: Have mercy on us, O Lord, have mercy on us, and let us grow old both together in health.",وَقَالَتْ سَارَةُ أَيْضاً: «ارْحَمْنَا يَا رَبِّ ارْحَمْنَا حَتَّى نَشِيخَ كِلاَنَا مَعاً فِي عَافِيَةٍ».
8,11,"  And it came to pass about the cockcrowing, Raguel ordered his servants to be called for, and they went with him together to dig a grave.",  وَكَانَ نَحْوَ وَقْتِ صِيَاحِ الدِّيكِ، أَنَّ رَعُوئِيلَ أَمَرَ أَنْ يُجْمَعَ إِلَيْهِ غِلْمَانُهُ، فَانْطَلَقُوا مَعَهُ وَاحْتَفَرُوا قَبْراً،
8,12,"  For he said: Lest perhaps it may have happened to him, in like manner as it did to the other seven husbands, that went in unto her.",لأَنَّهُ قَالَ: «أَخْشَى أَنْ يُصِيبَهُ مَا أَصَابَ غَيْرَهُ مِنَ الرِّجَالِ السَّبْعَةِ الَّذِينَ دَخَلُوا عَلَيْهَا».
8,13,"  And when they had prepared the pit, Raguel went back to his wife, and said to her:",  فَلَمَّا أَعَدُّوا الْقَبْرَ، رَجَعَ رَعُوئِيلُ إِلَى زَوْجَتِهِ، وَقَالَ لَهَا:
8,14,"  Send one of thy maids, and let her see if he be dead, that I may bury him before it be day.",«ابْعَثِي وَاحِدَةً مِنْ جَوَارِيكِ لِتَرَى هَلْ مَاتَ حَتَّى أُوَارِيَهُ قَبْلَ ضَوْءِ النَّهَارِ».
8,15,"  So she sent one of her maidservants, who went into the chamber, and found them safe and sound, sleeping both together.",  فَأَنْفَذَتْ إِحْدَى جَوَارِيهَا، فَدَخَلَتِ الْمُخْدَعَ، فَإِذَا هُمَا سَالِمَانِ مُعَافَيَانِ، وَهُمَا نَائِمَانِ مَعاً.
8,16,"  And returning she brought the good news: and Raguel and Anna his wife blessed the Lord,",فَعَادَتْ وَأَخْبَرَتْ بِهذِهِ الْبُشْرَى. فَبَارَكَ رَعُوئِيلُ وَحَنَّةُ زَوْجَتُهُ الرَّبَّ
8,17,"  And said: We bless thee, O Lord God of Israel, because it hath not happened as we suspected.",  قَائِلَيْنِ: «نُبَارِكُكَ أَيُّهَا الرَّبُّ إِلهُ إِسْرَائِيلَ مِنْ أَجْلِ أَنَّهُ لَمْ يُصِبْنَا مَا كُنَّا نَتَوَقَّعُهُ،
8,18,"  For thou hast shewn thy mercy to us, and hast shut out from us the enemy that persecuted us.",  فَإِنَّكَ قَدْ آتَيْتَنَا رَحْمَتَكَ وَحَبَسْتَ عَنَّا الْعَدُوَ الَّذِي يَضْطَهِدُنَا،
8,19,"  And thou hast taken pity upon two only children. Make them, O Lord, bless thee more fully: and to offer up to thee a sacrifice of thy praise, and of their health, that all nations may know, that thou alone art God in all the earth.",  وَرَحِمْتَ الْوَحِيدَيْنِ. فَاجْعَلْهُمَا يَا رَبِّ يُبَارِكَانِكَ أَتَمَّ بَرَكَةٍ، وَيُقَدِّمَانِ لَكَ قُرْبَانَ تَسْبِيحِكَ وَعَافِيَتِهِمَا حَتَّى تَعْلَمَ الأُمَمُ كَافَّةً أَنَّكَ أَنْتَ الإِلهُ الْوَاحِدُ فِي الأَرْضِ كُلِّهَا».
8,20,"  And immediately Raguel commanded his servants, to fill up the pit they had made, before it was day.",وَلِلْحَالِ أَمَرَ رَعُوئِيلُ غِلْمَانَهُ أَنْ يَرْدِمُوا الْقَبْرَ الَّذِي حَفَرُوهُ قَبْلَ ضَوْءِ الصَّبَاحِ.
8,21,"  And he spoke to his wife to make ready a feast, and prepare all kind of provisions that are necessary for such as go a journey.",  ثُمَّ أَوْعَزَ إِلَى زَوْجَتِهِ أَنْ تُعِدَّ وَلِيمَةً وَتُصْلِحَ مَا يَنْبَغِي لِلْمُسَافِرِينَ مِنَ الزَّادِ،
8,22,"  He caused also two fat kine, and four wethers to be killed, and a banquet to be prepared for all his neighbours, and all his friends.",  وَأَمَرَ بِذَبْحِ بَقَرَتَيْنِ سَمِينَتَيْنِ وَأَرْبَعَةِ أَكْبُشٍ، وَأَنْ تُهَيَّأَ وَلِيمَةٌ لِجَمِيعِ جِيرَانِهِ وَأَصْدِقَائِهِ.
8,23,"  And Raguel adjured Tobias, to abide with him two weeks.",وَاسْتَحْلَفَ رَعُوئِيلُ طُوبِيَّا أَنْ يُقِيمَ عِنْدَهُ أُسْبُوعَيْنِ.
8,24,"  And of all things which Raguel possessed, he gave one half to Tobias, and made him a writing, that the half that remained should after their decease come also to Tobias.",  وَأَعْطَى رَعُوئِيلُ لِطُوبِيَّا نِصْفَ مَالِهِ كُلِّهِ، وَكَتَبَ لِطُوبِيَّا صَكًّا بِالنِّصْفِ الْبَاقِي أَنْ يَسْتَوْلِيَ عَلَيْهِ بَعْدَ مَوْتِهِمَا.
9,1,"  Then Tobias called the angel to him, whom he took to be a man, and said to him: Brother Azarias, I pray thee hearken to my words:",  ثُمَّ إِنَّ طُوبِيَّا اسْتَدْعَى الْمَلاَكَ الَّذِي كَانَ يَحْسَبُهُ إِنْسَاناً، وَقَالَ لَهُ: «يَا أَخِي عَزَرْيَا أَسْأَلُكَ أَنْ تَسْمَعَ كَلاَمِي:
9,2,If I should give myself to be thy servant I should not make a worthy return for thy care.,«إِنِّي لَوْ جَعَلْتُ نَفْسِي عَبْدَا لَكَ لَمَا وَفَيْتُ بِعِنَايَتِكَ حَقَّ الْوَفَاءِ.
9,3,"  However, I beseech thee, to take with thee beasts and servants, and to go to Gabelus to Rages the city of the Medes: and to restore to him his note of hand, and receive of him the money, and desire him to come to my wedding.",  وَلكِنِّي مَعَ ذلِكَ أَسْأَلُكَ أَنْ تَأْخُذَ دَوَابَّ وَغِلْمَاناً، وَتَنْطَلِقَ إِلَى غَابِيلُوسَ فِي رَاجِيسَ مَدِينَةِ الْمَادِيِّينَ، وَتَرُدَّ عَلَيْهِ صَكَّهُ، وَتَقْبِضَ مِنْهُ الْفِضَّةَ، وَتَدْعُوَهُ إِلَى عُرْسِي،
9,4,"  For thou knowest that my father numbereth the days: and if I stay one day more, his soul will be afflicted.",  لأَنَّكَ تَعْلَمُ أَنَّ أَبِي يَحْسُبُ الأَيَّامَ، فَإِنْ زِدْتُ فِي إِبْطَائِي يَوْماً وَاحِداً حَزِنَتْ نَفْسُهُ.
9,5,"  And indeed thou seest how Raguel hath adjured me, whose adjuring I cannot despise.",  وَأَنْتَ تَرَى أَنَّ رَعُوئِيلَ قَدِ اسْتَحْلَفَنِي، وَلَسْتُ أَسْتَطِيعُ أَنْ أَسْتَخِفَّ بِحَلِفِهِ».
9,6,"  Then Raphael took four of Raguel's servants, and two camels, and went to Rages the city of the Medes: and finding Gabelus, gave him his note of hand, and received of him all the money.",  حِينَئِذٍ أَخَذَ رَافَائِيلُ أَرْبَعَةً مِنْ غِلْمَانِ رَعُوئِيلَ وَجَمَلَيْنِ وَسَافَرَ إِلَى رَاجِيسَ مَدِينَةِ الْمَادِيِّينَ وَلَقِيَ غَابِيلُوسَ، فَدَفَعَ إِلَيْهِ صَكَّهُ، وَاسْتَوْفَى مِنْهُ الْمَالَ كُلَّهُ،
9,7,"  And he told him concerning Tobias the son of Tobias, all that had been done: and made him come with him to the wedding.",  وَعَرَّفَهُ أَمْرَ طُوبِيَّا بْنِ طُوبِيَّا وَكُلَّ مَا وَقَعَ، وَأَتَى بِهِ مَعَهُ إِلَى الْعُرْسِ.
9,8,"  And when he was come into Raguel's house he found Tobias sitting at the table: and he leaped up, and they kissed each other: and Gabelus wept, and blessed God,",  فَلَمَّا دَخَلَ بَيْتَ رَعُوئِيلَ، وَجَدَ طُوبِيَّا مُتَّكِئاً، فَنَهَضَ قَائِماً، وَقَبَّلاَ بَعْضُهُمَا بَعْضاً، وَبَكَى غَابِيلُوسُ وَبَارَكَ اللهَ،
9,9,"  And said: The God of Israel bless thee, because thou art the son of a very good and just man, and that feareth God, and doth almsdeeds:",وَقَالَ: «يُبَارِكُكَ الرَّبُّ إِلهُ إِسْرَائِيلَ لأَنَّكَ ابْنُ رَجُلٍ صَالِحٍ جِدًّا بَارٍّ مُتَّقٍ للهِ صَانِعِ صَدَقَاتٍ.
9,10,And may a blessing come upon thy wife and upon your parents.,  وَتَحِلُّ الْبَرَكَةُ عَلَى زَوْجَتِكَ وَعَلَى وَالِدَيْكُمَا،
9,11,"  And may you see your children, and your children's children, unto the third and fourth generation: and may your seed be blessed by the God of Israel, who reigneth for ever and ever.",  وَتَرَيَانِ بَنِيكُمَا وَبَنِي بَنِيكُمَا إِلَى الْجِيلِ الثَّالِثِ وَالرَّابِعِ، وَيَكُونُ نَسْلُكُمَا مُبَارَكاً مِنْ إِلهِ إِسْرَائِيلَ الْمَالِكِ إِلَى دَهْرِ الدُّهُورِ».
9,12,"  And when all had said, Amen, they went to the feast: but the marriage feast they celebrated also with the fear of the Lord.",  فَقَالُوا كُلُّهُمْ: «آمِينَ». ثُمَّ تَقَدَّمُوا إِلَى الْوَلِيمَةِ، إِلاَّ أَنَّهُمُ اتَّخَذُوا وَلِيمَةَ الْعُرْسِ بِخَوْفِ اللهِ.
10,1,"  But as Tobias made longer stay upon occasion of the marriage, Tobias his father was solicitous, saying: Why thinkest thou doth my son tarry, or why is he detained there?",  وَلَمَّا أَبْطَأَ طُوبِيَّا هُنَاكَ لِسَبَبِ الْعُرْسِ، قَلِقَ أَبُوهُ طُوبِيَّا وَقَالَ: «لِمَاذَا تُرَى أَبْطَأَ ابْنِي؟ وَمَا الَّذِي عَاقَهُ هُنَاكَ؟
10,2,"  Is Gabelus dead, thinkest thou, and no man will pay him the money?",أَلَعَلَّ غَابِيلُوسَ قَدْ مَاتَ وَلَيْسَ مَنْ يَرُدُّ لَهُ الْمَالَ؟»
10,3,"  And he began to be exceeding sad, both he and Anna his wife with him: and they began both to weep together: because their son did not return to them on the day appointed.",  وَأَخَذَهُ حُزْنٌ شَدِيدٌ هُوَ وَحَنَّةَ امْرَأَتَهُ، وَطَفِقَا كِلاَهُمَا يَبْكِيَانِ لِتَخَلُّفِ ابْنِهِمَا عَنِ الرُّجُوعِ فِي يَوْمِ الْمِيعَادِ.
10,4,"  But his mother wept and was quite disconsolate, and said: Woe, woe is me, my son; why did we send thee to go to a strange country, the light of our eyes, the staff of our old age, the comfort of our life, the hope of our posterity?",  وَكَانَتْ أُمُّهُ تَبْكِي بِدُمُوعٍ لاَ تَنْقَطِعُ وَهِيَ تَقُولُ: «آهِ أَوْهِ يَا بُنَيَّ، لِمَاذَا أَرْسَلْنَاكَ فِي الْغُرْبَةِ يَا نُورَ أَبْصَارِنَا وَعُكَّازَةَ شَيْخُوخَتِنَا وَعَزَاءَ عِيشَتِنَا وَرَجَاءَ عَقِبِنَا؟
10,5,"  We having all things together in thee alone, ought not to have let thee go from us.",  لَقَدْ كَانَ لَنَا فِيكَ وَحْدَكَ كُلُّ شَيْءٍ، فَلَمْ يَكُنْ يَنْبَغِي لَنَا أَنْ نُرْسِلَكَ عَنَّا».
10,6,"  And Tobias said to her: Hold thy peace, and be not troubled, our son is safe: that man with whom we sent him is very trusty.",  فَكَانَ طُوبِيَّا يَقُولُ لَهَا: «اسْكُتِي وَلاَ تَتَقَلَّقِي، إِنَّ ابْنَنَا سَالِمٌ وَالرَّجُلَ الَّذِي أَرْسَلْنَاهُ مَعَهُ ثِقَةٌ جِدًّا».
10,7,"  But she could by no means be comforted, but daily running out looked round about, and went into all the ways by which there seemed any hope he might return, that she might if possible see him coming afar off.",  فَلَمْ يَكُنْ ذلِكَ يُفِيدُهَا أَدْنَى تَعْزِيَةٍ، وَكَانَتْ كُلَّ يَوْمٍ تَقُومُ مُسْرِعَةً فَتَتَشَوَّفُ مِنْ كُلِّ جِهَةٍ، وَتَنْظُرُ فِي جَمِيعِ الطُّرُقِ الَّتِي كَانَتْ تَظُنُّ أَنَّ ابْنَهَا يَرْجِعُ مِنْهَا لَعَلَّهَا تَرَاهُ عَنْ بُعْدٍ مُقْبِلاً.
10,8,"  But Raguel said to his son in law: Stay here, and I will send a messenger to Tobias thy father, that thou art in health.",وَأَمَّا رَعُوئِيلُ فَقَالَ لِصِهْرِهِ: «امْكُثْ ههُنَا وَأَنَا أُنْفِذُ إِلَى طُوبِيَّا أَبِيكَ مَنْ يُخْبِرُهُ بِسَلاَمَتِكَ».
10,9,"  And Tobias said to him: I know that my father and mother now count the days, and their spirit is grievously afflicted within them.",فَقَالَ لَهُ طُوبِيَّا: «إِنِّي لأَعْلَمُ أَنَّ أَبِي وَأُمِّي يَحْسُبَانِ الأَيَّامِ وَأَرْوَاحُهُمَا مُعَذَّبَةٌ قَلَقاً».
10,10,"  And when Raguel had pressed Tobias with many words, and he by no means would hearken to him, he delivered Sara unto him, and half of all his substance in menservants, and womenservants, in cattle, in camels, and in kine, and in much money, and sent him away safe and joyful from him.",  وَبَعْدَ أَنْ أَكْثَرَ رَعُوئِيلُ مِنَ الإِلْحَاحِ عَلَى طُوبِيَّا، فَأَبَى أَنْ يَسْمَعَ بِوَجْهٍ مِنَ الْوُجُوهِ، أَعْطَاهُ سَارَةَ وَنِصْفَ أَمْوَالِهِ كُلِّهَا مِنْ غِلْمَانٍ وَجَوَارٍ وَمَوَاشٍ وَإِبِلٍ وَبَقَرٍ وَفِضَّةٍ كَثِيرَةٍ، وَصَرَفَهُ مِنْ عِنْدِهِ بِسَلاَمٍ فَرِحاً،
10,11,"  Saying: The holy angel of the Lord be with you in your journey, and bring you through safe, and that you may find all things well about your parents, and my eyes see your children before I die.",  قَائِلاً: «مَلاَكُ الرَّبِّ الْقُدُّوسُ يَكُونُ فِي طَرِيقِكُمَا، وَيُبَلِّغُكُمَا سَالِمَيْنِ، وَتَجِدَانِ كُلَّ شَيْءٍ عِنْدَ أَبَوَيْكُمَا بِخَيْرٍ، وَتَرَى عَيْنَايَ بَنِيكُمَا قَبْلَ مَوْتِي».
10,12,"  And the parents taking their daughter kissed her, and let her go:",  وَأَقْبَلَ الْوَالِدَانِ عَلَى ابْنَتِهِمَا يُقَبِّلاَنِهَا ثُمَّ صَرَفَاهَا،
10,13,"  Admonishing her to honour her father and mother in law, to love her husband, to take care of the family, to govern the house, and to behave herself irreprehensibly.",  وَأَوْصَيَاهَا أَنْ تُكْرِمَ حَمَوَيْهَا، وَتُحِبَّ بَعْلَهَا، وَتُدَبِّرَ عِيَالَهَا، وَتَسُوسَ بَيْتَهَا، وَتَحْفَظَ نَفْسَهَا غَيْرَ مَلُومَةٍ.
11,1,"  And as they were returning they came to Charan, which is in the midway to Ninive, the eleventh day.",  وَفِيمَا هُمْ رَاجِعُونَ، وَقَدْ بَلَغُوا إِلَى حَارَانَ الَّتِي فِي وَسَطِ الطَّرِيقِ جِهَةَ نِينَوَى فِي الْيَوْمِ الْحَادِي عَشَرَ.
11,2,"  And the angel said: Brother Tobias, thou knowest how thou didst leave thy father.",قَالَ الْمَلاَكُ: «يَا أَخِي طُوبِيَّا إِنَّكَ تَعْلَمُ كَيْفَ فَارَقْتَ أَبَاكَ.
11,3,"  If it please thee therefore, let us go before, and let the family follow softly after us, together with thy wife, and with the beasts.",  فَلْنَتَقَدَّمْ نَحْنُ إِنْ أَحْبَبْتَ، وَالْعِيَالُ وَزَوْجَتُكَ يَلْحَقُونَنَا عَلَى مَهْلٍ مَعَ الْمَوَاشِي».
11,4,"  And as this their going pleased him, Raphael said to Tobias: Take with thee of the gall of the fish, for it will be necessary. So Tobias took some of that gall and departed.",  وَإِذْ تَوَافَقَا عَلَى الْمُضِيِّ، قَالَ رَافَائِيلُ لِطُوبِيَّا: «خُذْ مَعَكَ مِنْ مَرَارَةِ الْحُوتِ، فَإِنَّ لَنَا بِهَا حَاجَةً». فَأَخَذَ طُوبِيَّا مِنَ الْمَرَارَةِ، وَانْطَلَقَا.
11,5,"  But Anna sat beside the way daily, on the top of a hill, from whence she might see afar off.",وَأَمَّا حَنَّةُ فَكَانَتْ كُلَّ يَوْمٍ تَجْلِسُ عِنْدَ الطَّرِيقِ عَلَى رَأْسِ الْجَبَلِ حَيْثُ كَانَتْ تَسْتَطِيعُ أَنْ تَنْظُرَ عَلَى بُعْدٍ.
11,6,"  And while she watched his coming from that place, she saw him afar off, and presently perceived it was her son coming: and returning she told her husband, saying: Behold thy son cometh.",  فَلَمَّا كَانَتْ تَتَشَوَّفُ ذَاتَ يَوْمٍ مِنْ ذلِكَ الْمَوْضِعِ، نَظَرَتْ عَلَى بُعْدٍ، وَلِلْوَقْتِ عَرَفَتْ أَنَّهُ ابْنُهَا قَادِماً، فَبَادَرَتْ وَأَخْبَرَتْ بَعْلَهَا قَائِلَةً: «هُوَذَا ابْنُكَ آتٍ».
11,7,"  And Raphael said to Tobias: As soon as thou shalt come into thy house, forthwith adore the Lord thy God: and giving thanks to him, go to thy father, and kiss him.",  وَقَالَ رَافَائِيلُ لِطُوبِيَّا: «إِذَا دَخَلْتَ بَيْتَكَ، فَاسْجُدْ فِي الْحَالِ لِلرَّبِّ إِلهِكَ وَاشْكُرْ لَهُ، ثُمَّ ادْنُ مِنْ أَبِيكَ وَقَبِّلْهُ،
11,8,"  And immediately anoint his eyes with this gall of the fish, which thou carriest with thee. For be assured that his eyes shall be presently opened, and thy father shall see the light of heaven, and shall rejoice in the sight of thee.",  وَاطْلِ لِسَاعَتِكَ عَيْنَيْهِ بِمَرَارَةِ الْحُوتِ هذِهِ الَّتِي مَعَكَ، وَاعْلَمْ أَنَّهُ لِلْحِينِ تَنْفَتِحُ عَيْنَاهُ، وَيَرَى أَبُوكَ ضَوْءَ السَّمَاءِ، وَيَفْرَحُ بِرُؤْيَتِكَ».
11,9,"  Then the dog, which had been with them in the way, ran before, and coming as if he had brought the news, shewed his joy by his fawning and wagging his tail.",  حِينَئِذٍ سَبَقَ الْكَلْبُ الَّذِي كَانَ مَعَهُ فِي الطَّرِيقِ، وَكَانَ كَأَنَّهُ بَشِيرٌ يُبْدِي مَسَرَّتَهُ بِبَصْبَصَةِ ذَنَبِهِ.
11,10,"  And his father that was blind, rising up, began to run stumbling with his feet: and giving a servant his hand, went to meet his son.",  فَقَامَ أَبُوهُ وَهُوَ أَعْمَى وَجَعَلَ يجْرِي وَهُوَ يَتَعَثَّرُ بِرِجْلَيْهِ، فَنَاوَلَ يَدَهُ لِغُلاَمٍ وَخَرَجَ لِمُلاَقَاةِ ابْنِهِ
11,11,"  And receiving him kissed him, as did also his wife, and they began to weep for joy.",  وَاسْتَقْبَلَهُ وَقَبَّلَهُ هُوَ وَامْرَأَتُهُ، وَطَفِقَا كِلاَهُمَا يَبْكِيَانِ مِنَ الْفَرَحِ.
11,12,"  And when they had adored God, and given him thanks, they sat down together.",ثُمَّ سَجَدُوا للهِ وَشَكَرُوا لَهُ وَجَلَسُوا.
11,13,"  Then Tobias taking of the gall of the fish, anointed his father's eyes.",فَأَخَذَ طُوبِيَّا مِنْ مَرَارَةِ الْحُوتِ وَطَلَى عَيْنَيْ أَبِيهِ
11,14,"  And he stayed about half an hour: and a white skin began to come out of his eyes, like the skin of an egg.",  وَمَكَثَ مِقْدَارَ نِصْفِ سَاعَةٍ، فَبَدَأَ يَخْرُجُ مِنْ عَيْنَيْهِ غِشَاوَةٌ كَغِرْقِئ الْبَيْضِ.
11,15,"  And Tobias took hold of it, and drew it from his eyes, and immediately he recovered his sight.",  فَأَمْسَكَهَا طُوبِيَّا وَسَحَبَهَا مِنْ عَيْنَيْهِ، وَلِلْوَقْتِ عَادَ إِلَى طُوبِيَّا بَصَرُهُ.
11,16,"  And they glorified God, both he and his wife and all that knew them.",فَمَجَّدَ اللهَ هُوَ وَامْرَأَتُهُ وَكُلُّ مَنْ كَانَ يَعْرِفُهُ.
11,17,"  And Tobias said: I bless thee, O Lord God of Israel, because thou hast chastised me, and thou hast saved me: and behold I see Tobias my son.",  وَقَالَ طُوبِيَّا: «أُبَارِكُكَ أَيُّهَا الرَّبُّ إِلهُ إِسْرَائِيلَ، لأَنَّكَ أَدَّبْتَنِي وَشَفَيْتَنِي، وَهَأَنَذَا أَرَى طُوبِيَّا وَلَدِي».
11,18,"  And after seven days Sara his son's wife, and all the family arrived safe, and the cattle, and the camels, and an abundance of money of his wife's: and that money also which he had received of Gabelus:",وَأَمَّا سَارَةُ كَنَّتُهُ فَوَصَلَتْ بَعْدَ سَبْعَةِ أَيَّامٍ هِيَ وَجَمِيعُ الْعِيَالِ بِسَلاَمٍ وَالْغَنَمُ وَالإِبِلُ وَمَالٌ كَثِيرٌ مِمَّا لِلْمَرْأَةِ مَعَ الْمَالِ الَّذِي اسْتَوْفَاهُ مِنْ غَابِيلُوسَ.
11,19,"  And he told his parents all the benefits of God, which he had done to him by the man that conducted him.",وَأَخْبَرَ أَبَوَيْهِ بِجَمِيعِ إِحْسَانَاتِ اللهِ الَّتِي أَنْعَمَ بِهَا عَلَيْهِ عَلَى يَدِ ذلِكَ الرَّجُلِ الَّذِي ذَهَبَ مَعَهُ.
11,20,"  And Achior and Nabath the kinsmen of Tobias came, rejoicing for Tobias, and congratulating with him for all the good things that God had done for him.",وَوَفَدَ عَلَى طُوبِيَّا أَحْيُورُ وَنَبَاطُ وَهُمَا ذُوَا قَرَابَةٍ لَهُ فَرِحَيْنِ وَهَنَّآهُ بِجَمِيعِ مَا مَنَّ اللهُ بِهِ عَلَيْهِ مِنَ الْخَيْرِ
11,21,And for seven days they feasted and rejoiced all with great joy.,  وَعَمِلُوا وَلِيمَةً سَبْعَةَ أَيَّامٍ، وَفَرِحُوا كُلُّهُمْ فَرَحاً عَظِيماً.
12,1,"  Then Tobias called to him his son, and said to him: What can we give to this holy man, that is come with thee?",حِينَئِذٍ دَعَا طُوبِيَّا ابْنَهُ إِلَيْهِ وَقَالَ لَهُ: «مَاذَا تُرَى نُعْطِي هذَا الرَّجُلَ الْقِدِّيسَ الَّذِي ذَهَبَ مَعَكَ؟»
12,2,"  Tobias answering, said to his father: Father, what wages shall we give him? or what can be worthy of his benefits?",  فَأَجَابَ طُوبِيَّا وَقَالَ لأَبِيهِ: «يَا أَبَتِ، أَيَّ أُجْرَةٍ نُعْطِيهِ، وَأَيُّ شَيْءٍ يَكُونُ مُؤَازِياً لإِحْسَانِهِ؟
12,3,"  He conducted me and brought me safe again, he received the money of Gabelus, he caused me to have my wife, and he chased from her the evil spirit, he gave joy to her parents, myself he delivered from being devoured by the fish, thee also he hath made to see the light of heaven, and we are filled with all good things through him. What can we give him sufficient for these things?",  أَخَذَنِي وَرَجَعَ بِي سَالِماً، وَالْمَالَ هُوَ اسْتَوْفَاهُ مِنْ عِنْدِ غَابِيلُوسَ، وَبِهِ حَصَلْتُ عَلَى زَوْجَتِي، وَهُوَ كُفَّ عَنْهَا الشَّيْطَانَ، وَفَرَّحَ أَبَوَيْهَا، وَخَلَّصَنِي مِنِ افْتِرَاسِ الْحُوتِ، وَإِيَّاكَ أَيْضاً هُوَ جَعَلَكَ تُبْصِرُ نُورَ السَّمَاءِ، وَبِهِ غُمِرْنَا بِكُلِّ خَيْرٍ. فَمَاذَا عَسَى أَنْ نُعْطِيَهُ مِمَّا يَكُونُ مُؤَازِياً لِهذِهِ؟
12,4,"  But I beseech thee, my father, to desire him, that he would vouchsafe to accept one half of all things that have been brought.",  لكِنِّي أَسْأَلُكَ يَا أَبَتِ، أَنْ تَسْأَلْهُ هَلْ يَرْضَى أَنْ يَأْخُذَ النِّصْفَ مِنْ كُلِّ مَا جِئْنَا بِهِ؟»
12,5,"  So the father and the son, calling him, took him aside: and began to desire him that he would vouchsafe to accept of half of all things that they had brought.",فَدَعَاهُ الْوَالِدُ وَوَلَدُهُ وَأَخَذَاهُ نَاحِيَةً وَجَعَلاَ يَسْأَلاَنِهِ أَنْ يَتَنَازَلَ وَيَقْبَلَ النِّصْفَ مِنْ جَمِيعِ مَا جَاءَا بِهِ.
12,6,"  Then he said to them secretly: Bless ye the God of heaven, give glory to him in the sight of all that live, because he hath shewn his mercy to you.",حِينَئِذٍ خَاطَبَهُمَا سِرًّا وَقَالَ: «بَارِكَا إِلهَ السَّمَاءِ وَاعْتَرِفَا لَهُ أَمَامَ جَمِيعِ الأَحْيَاءِ لِمَا آتَاكُمَا مِنْ مَرَاحِمِهِ.
12,7,For it is good to hide the secret of a king: but honourable to reveal and confess the works of God.,  أَمَّا سِرُّ الْمَلِكِ فَخَيْرٌ أَنْ يُكْتَمَ، وَأَمَّا أَعْمَالُ اللهِ فَإِذَاعَتُهَا وَالاِعْتِرَافُ بِهَا كَرَامَةٌ.
12,8,Prayer is good with fasting and alms more than to lay up treasures of gold:,  صَالِحَةٌ الصَّلاَةُ مَعَ الصَّوْمِ، وَالصَّدَقَةُ خَيْرٌ مِنِ ادِّخَارِ كُنُوزِ الذَّهَبِ.
12,9,"  For alms delivereth from death, and the same is that which purgeth away sins, and maketh to find mercy and life everlasting.",لأَنَّ الصَّدَقَةَ تُنَجِّي مِنَ الْمَوْتِ وَتَمْحُو الْخَطَايَا وَتُؤَهِّلُ الإِنْسَانَ لِنَوَالِ الرَّحْمَةِ وَالْحَيَاةِ الأَبَدِيَّةِ
12,10,"  But they that commit sin and iniquity, are enemies to their own soul.",وَأَمَّا الَّذِينَ يَعْمَلُونَ الْمَعْصِيَةَ وَالإِثْمَ فَهُمْ أَعْدَاءٌ لأَنْفُسِهِمْ.
12,11,"  I discover then the truth unto you, and I will not hide the secret from you.",أَمَّا أَنَا فَأُعْلِنُ لَكُمَا الْحَقَّ وَمَا أَكْتُمُ عَنْكُمَا أَمْراً مَسْتُوراً.
12,12,"  When thou didst pray with tears, and didst bury the dead, and didst leave thy dinner, and hide the dead by day in thy house, and bury them by night, I offered thy prayer to the Lord.",  إِنَّكَ حِينَ كُنْتَ تُصَلِّي بِدُمُوعٍ وَتَدْفِنُ الْمَوْتَى وَتَتْرُكُ طَعَامَكَ وَتَخْبَأُ الْمَوْتَى فِي بَيْتِكَ نَهَاراً وَتَدْفِنُهُمْ لَيْلاً، كُنْتُ أَنَا أَرْفَعُ صَلاَتَكَ إِلَى الرَّبِّ.
12,13,"  And because thou wast acceptable to God, it was necessary that temptation should prove thee.",وَإِذْ كُنْتَ مَقْبُولاً أَمَامَ اللهِ كَانَ لاَ بُدَّ أَنْ تُمْتَحَنَ بِتَجْرِبَةٍ.
12,14,"  And now the Lord hath sent me to heal thee, and to deliver Sara thy son's wife from the devil.",  وَالآنَ فَإِنَّ الرَّبَّ قَدْ أَرْسَلَنِي لأَشْفِيَكَ، وَأُخَلِّصَ سَارَةَ كَنَّتَكَ مِنَ الشَّيْطَانِ.
12,15,"  For I am the angel Raphael, one of the seven, who stand before the Lord.",فَإِنِّي أَنَا رَافَائِيلُ الْمَلاَكُ أَحَدُ السَّبْعَةِ الْوَاقِفِينَ أَمَامَ الرَّبِّ».
12,16,"  And when they had heard these things, they were troubled, and being seized with fear they fell upon the ground on their face.",  فَلَمَّا سَمِعَا مَقَالَتَهُ هذِهِ، ارْتَاعَا وَسَقَطَا عَلَى أَوْجُهِهِمَا عَلَى الأَرْضِ مُرْتَعِدَيْنِ.
12,17,"  And the angel said to them: Peace be to you, fear not.",  فَقَالَ لَهُمَا الْمَلاَكُ: «سَلاَمٌ لَكُمْ، لاَ تَخَافُوا،
12,18,"  For when I was with you, I was there by the will of God: bless ye him, and sing praises to him.",  لأَنِّي لَمَّا كُنْتُ مَعَكُمْ إِنَّمَا كُنْتُ بِمَشِيئَةِ اللهِ، فَبَارِكُوهُ وَسَبِّحُوهُ.
