chapter,verse,en,ar
22,26,"Although thou hast drawn a sword at a friend, despair not: for there may be a returning. To a friend,", إِنْ جَرَّدْتَ السَّيْفَ عَلَى صَدِيقِكَ؛ فَلاَ تَيْأَسْ؛ فَإِنَّهُ يَرْجِعُ.
22,27,"If thou hast opened a sad mouth, fear not, for there may be a reconciliation: except upbraiding, and reproach, and pride, and disclosing of secrets, or a treacherous wound: for in all these cases a friend will flee away."," إِنْ فَتَحْتَ فَمَكَ عَلَى صَدِيقِكَ، فَلاَ تَخَفْ فَإِنَّهُ يُصَالِحُ، إِلاَّ فِي التَّعْيِيرِ وَالتَّكَبُّرِ وَإِفْشَاءِ السِّرِّ وَالْجُرْحِ بَالْمَكْرِ؛ فَإِنَّهُ فِي هذِهِ يَفِرُّ كُلُّ صَدِيقٍ."
22,28,"Keep fidelity with a friend in his poverty, that in his prosperity also thou mayst rejoice."," إِبْقَ أَمِيناً لِلْقَرِيبِ فِي فَقْرِهِ، لِكَيْ تَشْبَعَ مَعَهُ مِنْ خَيْرَاتِهِ."
22,29,"In the time of his trouble continue faithful to him, that thou mayst also be heir with him in his inheritance."," اُثْبُتْ مَعَهُ فِي وَقْتِ ضِيقِهِ، لِكَيْ تَشْتَرِكَ فِي مِيرَاثِهِ."
22,30,"As the vapour of a chimney, and the smoke of the fire goeth up before the fire: so also injurious words, and reproaches, and threats, before blood."," قَبْلَ النَّارِ بُخَارُ الأَتُونِ وَالدُّخَانُ، وَكَذلِكَ قَبْلَ الدِّمَاءِ التَّقْرِيعَاتُ."
22,31,"I will not be ashamed to salute a friend, neither will I hide myself from his face: and if any evil happen to me by him, I will bear it."," لاَ أَسْتَحْيِي أَنْ أَدْفَعَ عَنْ صَدِيقِي، وَلاَ أَتَوَارَى عَنْ وَجْهِهِ، ثُمَّ إِنْ أَصَابَنِي مِنْهُ شَرٌّ،"
22,32,"But every one that shall hear it, will beware of him.", فَكُلُّ مَنْ يَسْمَعُ بِذلِكَ يَتَحَفَّظُ مِنْهُ.
22,33,"Who will set a guard before my mouth, and a sure seal upon my lips, that I fall not by them, and that my tongue destroy me not?"," مَنْ يَجْعَلُ حَارِساً لِفَمِي، وَخَاتَماً وَثِيقاً عَلَى شَفَتَيَّ، لِئَلاَّ أَسْقُطَ بِسَبَبِهِمَا وَيُهْلِكَنِي لِسَانِي."
23,1,"Lord, Father and Master of my life,do not abandon me to their designs,do not let me fall because of them!"," أَيُّهَا الرَّبُّ الأَبُ، يَا سَيِّدَ حَيَاتِي، لاَ تَتْرُكْنِي وَمَشُورَةَ شَفَتَيَّ، وَلاَ تَدَعْنِي أَسْقُطُ بِهِمَا."
23,2,"Who will apply the lash to my thoughts,and to my mind the rod of discipline,That my failings may not be sparedor the sins of my heart overlooked?"," مَنْ يَأْخُذُ أَفْكَارِي بِالسِّيَاطِ وَقَلْبِي بِتَأْدِيبِ الْحِكْمَةِ، بِحَيْثُ لاَ يُشْفَقُ عَلَى جَهَالاَتِي، وَلاَ تُهْمَلُ خَطَايَايَ."
23,3,"Otherwise my failings may increase,and my sins be multiplied;And I fall before my adversaries,and my enemy rejoice over me?", لِكَيْ لاَ تَتَكَاثَرَ جَهَالاَتِي وَتَتَوَافَرَ خَطَايَايَ؛ فَأَسْقُطَ تُجَاهَ أَضْدَادِي وَيَشْمَتَ عَدُوِّي بِي.
23,4,"Lord, Father and God of my life,do not give me haughty eyes;"," أَيُّهَا الرَّبُّ الأَبُ، يَا إِلهَ حَيَاتِي، لاَ تَتْرُكْنِي وَمَشُورَةَ شَفَتَيَّ."
23,5,remove evil desire from my heart., لاَ تَدَعْنِي أَطْمَحُ بِعَيْنَيَّ وَالْهَوَى اصْرِفْهُ عَنِّي.
23,6,Let neither gluttony nor lust overcome me;do not give me up to shameless desires., لاَ تَمْلِكْنِي شَهْوَةُ الْبَطْنِ وَلاَ الزِّنَا وَلاَ تُسَلِّمْنِي إِلَى نَفْسٍ وَقِحَةٍ.
23,7,"Listen, my children, to instruction concerning the mouth,for whoever keeps it will not be ensnared."," أَيُّهَا الْبَنُونَ، دُونَكُمْ أَدَبَ الْفَمِ؛ فَإِنَّ مَنْ يَحْفَظُهُ لاَ يُؤْخَذُ بِشَفَتَيْهِ"
23,8,Through the lips the sinner is caught;by them the reviler and the arrogant are tripped up., إِنَّهُ بِهِمَا يُصْطَادُ الْخَاطِئُ وَبِهِمَا يَعْثُرُ الْقَاذِفُ وَالْمُتَكَبِّرُ.
23,9,"Do not accustom your mouth to oaths,or habitually utter the Holy Name."," لاَ تُعَوِّدْ فَاكَ الْحَلِفَ،"
23,10,"And let not the naming of God be usual in thy mouth, and meddle not with the names of saints, for thou shalt not escape free from them.", وَلاَ تأْلَفَ تَسْمِيَةَ الْقُدُّوسِ.
23,11,"For as a slave daily put to the question, is never without a blue mark: so every one that sweareth, and nameth, shall not be wholly pure from sin."," فَإِنَّهُ كَمَا أَنَّ الْعَبْدَ الَّذِي لاَ يَزَالُ يُفْحَصُ، لاَ يَخْلُو مِنَ الْحَبَطِ، كَذلِكَ مَنْ لَمْ يَبْرَحْ يَحْلِفُ وَيُسَمِّي، لاَ يَتَزَكَّى."
23,12,"A man that sweareth much, shall be filled with iniquity, and a scourge shall not depart from his house."," الرَّجُلُ الْحَلاَّفُ يَمْتَلِئُ إِثْماً، وَلاَ يَبْرَحُ السَّوْطُ مِنْ بَيْتِهِ."
23,13,"And if he make it void, his sin shall be upon him: and if he dissemble it, he offendeth double:"," وَهُوَ إِنْ لَمْ يَفِ فَعَلَيْهِ خَطِيئَةٌ، وَإِنِ اسْتَخَفَّ فَخَطِيئَتُهُ مُضَاعَفَةٌ."
23,14,"And if he swear in vain, he shall not be justified: for his house shall be filled with his punishment."," وَإِنْ حَلَفَ بَاطِلاً لاَ يُبَرَّرُ، وَبَيْتُهُ يُمْلأُ نَوَائِبَ."
23,15,"There is also another speech opposite to death, let it not be found in the inheritance of Jacob.", وَمِنَ الْكَلاَمِ كَلاَمٌ آخَرُ يُلاَبِسُهُ الْمَوْتُ. لاَ كَانَ فِي مِيرَاثِ يَعْقُوبَ.
23,16,"For from the merciful all these things shall be taken away, and they shall not wallow in sins.", إِنَّ هذِهِ كُلَّهَا تَبْعُدُ عَنِ الأَتْقِيَاءِ؛ فَلاَ يَتَمَرَّغُونَ فِي الْخَطَايَا.
23,17,Let not thy mouth be accustomed to indiscreet speech: for therein is the word of sin., لاَ تُعَوِّدْ فَاكَ فُحْشَ الْكَلاَمِ؛ فَإِنَّ ذلِكَ لاَ يَخْلُو مِنْ خَطِيئَةٍ.
23,18,"Remember thy father and thy mother, for thou sittest is the midst of great men:"," تَذَكَّرْ أَبَاكَ وَأُمَّكَ إِذَا جَلَسْتَ بَيْنَ الْعُظَمَاءِ،"
23,19,"Lest God forget thee in their sight, and thou, by thy daily custom, be infatuated and suffer reproach: and wish that thou hadst not been born, and curse the day of thy nativity."," لِئَلاَّ تَنْسَاهُمَا أَمَامَهُمْ، وَيُسَفِّهَكَ تَعُوُّدُ مُعَاشَرَتِهِمْ؛ فَتَوَدَّ لَوْ لَمْ تُولَدْ مِنْهُمَا وَتَلْعَنَ يَوْمَ وِلاَدَتِكَ."
23,20,"The man that is accustomed to opprobrious words, will never be corrected all the days of his life."," مَنْ تَعَوَّدَ كَلاَمَ الشَّتِيمَةِ، لاَ يَتَأَدَّبُ طُولَ أَيَّامِهِ."
23,21,"Two sorts of men multiply sins, and the third bringeth wrath and destruction."," مِنَ النَّاسِ صِنْفَانِ يُكْثِرَانِ مِنَ الْخَطَايَا، وَصِنْفٌ ثَالِثٌ يَجْلِبُ الْغَضَبَ."
23,22,"A hot soul is a burning fire, it will never be quenched, till it devour some thing.", النَّفْسُ الْمُتَوَهِّجَةُ كَنَارٍ مُلْتَهِبَةٍ؛ فَلاَ تَنْطَفِئُ إِلَى أَنْ تَفْنَى.
23,23,"And a man that is wicked in the mouth of his flesh, will not leave off till he hath kindled a fire.", وَالإِنْسَانُ الزَّانِي بِنَجَاسَةِ لَحْمِهِ؛ فَلاَ يَكُفُّ إِلَى أَنْ يُوقِدَ النَّارَ.
23,24,"To a man that is a fornicator all bread is sweet, he will not be weary of sinning unto the end.", لأَنَّ الإِنْسَانَ الزَّانِي كُلُّ خُبْزٍ يَحْلُو لَهُ؛ فَلاَ يَكِلُّ إِلَى أَنْ يَفْرُغَ.
23,25,"Every man that passeth beyond his own bed, despising his own soul, and saying: Who seeth me?"," وَالإِنْسَانُ الَّذِي يَتَعَدَّى عَلَى فِرَاشِهِ، قَائِلاً فِي نَفْسِهِ: «منْ يَرَانِي؟»"
23,26,"Darkness compasseth me about, and the walls cover me, and no man seeth me: whom do I fear? the most High will not remember my sins."," حَوْلِيَ الظُّلْمَةُ وَالْحِيطَانُ تَسْتُرُنِي، وَلاَ أَحَدَ يَرَانِي؛ فَمَاذَا أَخْشَى؟ إِنَّ الْعَلِيَّ لاَ يَذْكُرُ خَطَايَايَ."
23,27,"And he understandeth not that his eye seeth all things, for such a man's fear driveth from him the fear of God, and the eyes of men fearing him:"," وَهُوَ إِنَّمَا يَخَافُ مِنْ عُيُونِ الْبَشَرِ،"
23,28,"And he knoweth not that the eyes of the Lord are far brighter than the sun, beholding round about all the ways of men, and the bottom of the deep, and looking into the hearts of men, into the most hidden parts."," وَلاَ يَعْلَمُ أَنَّ عَيْنَيِ الرَّبِّ أَضْوَأُ مِنَ الشَّمْسِ عَشَرَةَ آلاَفِ ضِعْفٍ؛ فَتُبْصِرَانِ جَمِيعَ طُرُقِ الْبَشَرِ، وَتَطَّلِعَانِ عَلَى الْخَفَايَا."
23,29,"For all things were known to the Lord God, before they were created: so also after they were perfected he beholdeth all things.", هُوَ عَالِمٌ بِكُلِّ شَيْءٍ قَبْلَ أَنْ يُخْلَقَ؛ فَكَذلِكَ بَعْدَ أَنِ انْقَضَى.
23,30,"This man shall be punished in the streets of the city, and he shall be chased as a colt: and where he suspected not, he shall be taken."," فَهذَا يُعَاقَبُ فِي شَوَارِعِ الْمَدِينَةِ، وَحَيْثُ لاَ يَظُنُّ، يُقْبَضُ عَلَيْهِ،"
23,31,"And he shall be in disgrace with all men, because he understood not the fear of the Lord."," وَيُهَانُ مِنَ الْجَمِيعِ، لأَنَّهُ لَمْ يَفْهَمْ مَخَافَةَ الرَّبِّ."
23,32,"So every woman also that leaveth her husband, and bringeth in an heir by another :"," هكَذَا أَيْضاً الْمَرْأَةُ الَّتِي تَتْرُكُ بَعْلَهَا، وَتَجْعَلُ لَهُ وَارِثاً مِنَ الْغَرِيبِ."
23,33,"For first she hath been unfaithful to the law of the most High: and secondly, she hath offended against her husband: thirdly, she hath fornicated in adultery, end hath gotten her children of another man."," لأَنَّهَا أَوَّلاً عَصَتْ شَرِيعَةَ الْعَلِيِّ، وَثَانِياً خَانَتْ رَجُلَهَا، وَثَالِثاً تَنَجَّسَتْ بِالزِّنَى، وَأَقَامَتْ نَسْلاً مِنْ رَجُلٍ غَرِيبٍ."
23,34,"This woman shall be brought into the assembly, and inquisition shall be made of her children."," فَهذِهِ يُؤْتَى بِهَا إِلَى الْجَمَاعَةِ، وَتُبْحَثُ أَحْوَالُ أَوْلاَدِهَا."
23,35,"Her children shall not take root, and her branches shall bring forth no fruit."," إِنَّ أَوْلاَدَهَا لاَ يَتَأَصَّلُونَ، وَأَغْصَانَهَا لاَ تُثْمِرُ."
23,36,"She shall leave her memory to be cursed, and her infamy shall not be blotted out."," وَهِيَ تُخَلِّفُ ذِكْراً مَلْعُوناً، وَفَضِيحَتُهَا لاَ تُمْحَى."
23,37,And they that remain shall know. that there is nothing better than the fear of God: and that there is nothing sweeter than to have regard to the commandments of the Lord.," فَيَعْرِفُ الْمُتَخَلِّفُونَ أَنْ لاَ شَيْءَ أَفْضَلُ مِنْ مَخَافَةِ الرَّبِّ، وَلاَ شَيْءَ أَعْذَبُ مِنْ رِعَايَةِ وَصَايَا الرَّبِّ."
23,38,It is great glory to follow the Lord for length of days shall be received from him.," إِنَّ اتِّبَاعَ اللهِ مَجْدٌ عَظِيمٌ، وَفِي قَبُولِهِ لَكَ طُولَ أَيَّامٍ."
24,1,"Wisdom shall praise her own self, and shall be honoured in God, and shall glory in the midst of her people,"," الْحِكْمَةُ تَمْدَحُ نَفْسَهَا، وَتَفْتَخِرُ بَيْنَ شَعْبِهَا."
24,2,"And shall open her mouth in the churches of the most High, and shall glorify herself in the sight of his power,"," تَفْتَحُ فَاهَا فِي جَمَاعَةِ الْعَلِيِّ، وَتَفْتَخِرُ أَمَامَ جُنُودِهِ،"
24,3,"And in the midst of her own people she shall be exalted, and shall be ad- mired in the holy assembly."," وَتُعَظَّمُ فِي شَعْبِهَا، وَتُمَجَّدُ فِي مَلإِ الْقِدِّيسِينَ،"
24,4,"And in the multitude of the elect she shall have praise, and among the blessed she shall be blessed, saying:"," وَتُحْمَدُ فِي جَمْعِ الْمُخْتَارِينَ، وَتُبَارَكُ بَيْنَ الْمُبَارَكِينَ، وَتَقُولُ:"
24,5,"I came out of the mouth of the most High, the firstborn before all creatures:"," «إِنِّي خَرَجْتُ مِنْ فَمِ الْعَلِيِّ بِكْراً قَبْلَ كُلِّ خَلِيقَةٍ،"
24,6,"I made that in the heavens there should rise light that never faileth, and as a cloud I covered all the earth:"," وَجَعَلْتُ النُّورَ يُشْرِقُ فِي السَّمَوَاتِ عَلَى الدَّوَامِ، وَغَشَّيْتُ الأَرْضَ كُلَّهَا بِمِثْلِ الضَّبَابِ،"
24,7,"I dwelt in the highest places, and my throne is in a pillar of a cloud."," وَسَكَنْتُ فِي الأَعَالِي، وَجَعَلْتُ عَرْشِي في عَمُودِ الْغَمَامِ."
24,8,"I alone have compassed the circuit of heaven, and have penetrated into the bottom of the deep, and have walked in the waves of the sea,"," أَنَا وَحْدِي جُلْتُ فِي دَائِرَةِ السَّمَاءِ، وَسَلَكْتُ فِي عُمْقِ الْغِمَارِ، وَمَشَيْتُ عَلَى أَمْوَاجِ الْبَحْرِ،"
24,9,"And have stood in all the earth: and in every people,"," وَدَاسَتْ قَدَمِي كُلَّ الأَرْضِ، وَعَلَى كُلِّ شَعْبٍ،"
24,10,And in every nation I have had the chief rule:," وَكُلِّ أُمَّةٍ تَسَلَّطْتُ،"
24,11,"And by my power I have trodden under my feet the hearts of all the high and low: and in all these I sought rest, and I shall abide in the inheritance of the Lord."," وَوَطِئْتُ بِقُدْرَتِي قُلُوبَ الْكِبَارِ وَالصِّغَارِ. فِي هذِهِ كُلِّهَا الْتَمَسْتُ الرَّاحَةَ، وَبِأَيِّ مِيرَاثٍ أَحِلُّ»."
24,12,"Then the creator of all things commanded, and said to me: and he that made me, rested in my tabernacle,"," حِينَئِذٍ أَوْصَانِي خَالِقُ الْجَمِيعِ، وَالَّذِي حَازَنِي عَيَّنَ مَقَرَّ مَسْكَنِي،"
24,13,"And he said to me: Let thy dwelling be in Jacob, and thy inheritance in Israel, and take root in my elect."," وَقَالَ: «اسْكُنِي فِي يَعْقُوبَ، وَرِثِي فِي إِسْرَائِيلَ»."
24,14,"From the beginning, and before the world, was I created, and unto the world to come I shall not cease to be, and in the holy dwelling place I have ministered before him."," قَبْلَ الدَّهْرِ مِنَ الأَوَّلِ حَازَنِي، وَإِلَى الدَّهْرِ لاَ أَزُولُ، وَقَدْ خَدَمْتُ أَمَامَهُ فِي الْمَسْكَنِ الْمُقَدَّسِ."
24,15,"And so was I established in Sion, and in the holy city likewise I rested, and my power was in Jerusalem."," وَهكَذَا فِي صِهْيُونَ تَرَسَّخْتُ، وَجَعَلَ لِي مَقَرًّا فِي الْمَدِينَةِ الْمَحْبُوبَةِ، وَسَلْطَنَتِي هِيَ فِي أُورُشَلِيمَ."
24,16,"And I took root in an honourable people, and in the portion of mg God his inheritance, and my abode is in the full assembly of saints."," فَتَأَصَّلْتُ فِي شَعْبٍ مَجِيدٍ، وَفِي نَصِيبِ الرَّبِّ نَصِيبِ مِيرَاثِهِ، وَفِي مَلإِ الْقِدِّيسِينَ مُقَامِي."
24,17,"I was exalted like a cedar in Libanus, and as a cypress tree on mount Sion."," ارْتَفَعْتُ كَالأَرْزِ فِي لُبْنَانَ، وَكَالسَّرْوِ فِي جِبَالِ حَرْمُونَ."
24,18,"I was exalted like a palm tree in Cades, and as a rose plant in Jericho:"," كَالنَّخْلِ فِي السَّوَاحِلِ، وَكَغِرَاسِ الْوَرْدِ فِي أَرِيحَا."
24,19,"As a fair olive tree in the plains, and as a plane tree by the water in the streets, was I exalted."," كَالزَّيْتُونِ النَّضِيرِ فِي السَّهْلِ، وَكَالدُّلْبِ عَلَى مَجَارِي الْمِيَاهِ فِي الشَّوَارِعِ."
24,20,I gave a sweet smell like cinnamon. and aromatical balm: I yielded a sweet odour like the best myrrh:," فَاحَ عَرْفِي كَالدَّارَصِينِيِّ وَالْقُنْدُولِ الْعَطِرِ، وَانْتَشَرَتْ رَائِحَتِي كَالْمُرِّ الْمُنْتَقَى."
24,21,"And I perfumed my dwelling as storax, and galbanum, and onyx, and aloes, and as the frankincense not cut, and my odour is as the purest balm."," كَالْقِنَّةِ وَالْجَزْعِ وَالْمَيْعَةِ، وَمِثْلَ بْخُورِ اللُّبَانِ فِي الْمَسْكِنِ."
24,22,"I have stretched out my branches as the turpentine tree, and my branches are of honour and grace."," إِنِّي مَدَدْتُ أَغْصَانِي كَالْبُطْمَةِ، وَأَغْصَانِي أَغْصَانُ مَجْدٍ وَنِعْمَةٍ."
24,23,As the vine I have brought forth a pleasant odour: and my flowers are the fruit of honour and riches.," أَنَا كَالْكَرْمَةِ الْمُنْبِتَةِ النِّعْمَةَ، وَأَزْهَارِي ثِمَارُ مَجْدٍ وَغِنًى."
24,24,"I am the mother of fair love, and of fear, and of knowledge, and of holy hope."," أَنَا أُمُّ الْمَحَبَّةِ الْبَهِيَّةِ، وَالْمَخَافَةِ وَالْعِلْمِ وَالرَّجَاءِ الطَّاهِرِ."
24,25,"In me is all grace of the way and of the truth, in me is all hope of life and of virtue."," فِيَّ كُلُّ نِعْمَةِ الطَّرِيقِ وَالْحَقِّ، وَكُلُّ رَجَاءِ الْحَيَاةِ وَالْفَضِيلَةِ."
24,26,"Come over to me, all ye that desire me, and be filled with my fruits."," تَعَالَوْا إِلَيَّ أَيُّهَا الرَّاغِبُونَ فِيَّ، وَاشْبَعُوا مِنْ ثِمَارِي."
24,27,"For my spirit is sweet above honey, and my inheritance above honey and the honeycomb."," فَإِنَّ رُوحِي أَحْلَى مِنَ الْعَسَلِ، وَمِيرَاثِي أَلَذُّ مِنْ شَهْدِ الْعَسَلِ،"
24,28,My memory is unto everlasting generations., وَذِكْرِي يَبْقَى فِي أَجْيَالِ الدُّهُورِ.
24,29,"They that eat me, shall yet hunger: and they that drink me, shall yet thirst."," مَنْ أَكَلَنِي عَادَ إِلَيَّ جَائِعاً، وَمَنْ شَرِبَنِي عَادَ ظَامِئاً."
24,30,"He that hearkeneth to me, shall not be confounded: and they that work by me, shall not sin."," مَنْ سَمِعَ لِي فَلاَ يُخْزَى، وَمَنْ عَمِلَ بِإِرْشَادِي فَلاَ يَخْطَأُ."
24,31,They that explain me shall have life everlasting., مَنْ شَرَحَنِي فَلَهُ الْحَيَاةُ الأَبَدِيَّةُ.
24,32,"All these things are the book of life, and the covenant of the most High, and the knowledge of truth."," هذِهِ كُلُّهَا هِيَ سِفْرُ الْحَيَاةِ، وَعَهْدُ الْعَلِيِّ وَعِلْمُ الْحَقِّ."
24,33,"Moses commanded a law in the precepts of justices, and an inheritance to the house of Jacob, and the promises to Israel."," إِنَّ مُوسَى أَمَرَ بِالشَّرِيعَةِ، وَأَحْكَامِ الْعَدْلِ مِيرَاثِ آلِ يَعْقُوبَ وَمَوَاعِيدِ إِسْرَائِيلَ."
24,34,"He appointed to David his servant to raise up of him a most mighty king, and sitting on the throne of glory for ever."," إِنَّ الرَّبَّ وَعَدَ دَاوُدَ عَبْدَهُ، أَنْ يُقِيمَ مِنْهُ الْمَلِكَ الْقَدِيرَ الْجَالِسَ عَلَى عَرْشِ الْمَجْدِ إِلَى الأَبَدِ."
24,35,"Who filleth up wisdom as the Phison, and as the Tigris in the days of the new fruits."," هُوَ يُفِيضُ الْحِكْمَةَ كَفِيشُونَ، وَمِثْلَ دِجْلَةَ فِي أَيَّامِ الْغِلاَلِ،"
24,36,"Who maketh understanding to abound as the Euphrates, who multiplieth it as the Jordan in the time of harvest."," وَيَمْلأُ فَهْماً كَالْفُرَاتِ، وَمِثْلَ الأُرْدُنِّ فِي أَيَّامِ الْحَصَادِ،"
24,37,"Who sendeth knowledge as the light, and riseth up as Gehon in the time of the vintage."," وَيُبْدِي التَّأْدِيبَ كَالنُّورِ، وَمِثْلَ جِيحُونَ فِي أَيَّامِ الْقِطَافِ."
24,38,"Who first hath perfect knowledge of her, and a weaker shall not search her out."," الْحِكْمَةُ لاَ يَسْتَوفِي مَعْرِفَتَهَا الأَوَّلُ، وَلاَ يَسْتَقْصِيهَا الآخِرُ،"
24,39,"For her thoughts are more vast than the sea, and her counsels more deep than the great ocean."," لأَنَّ فِكْرَهَا أَوْسَعُ مِنَ الْبَحْرِ، وَمَشُورَتَهَا أَعْمَقُ مِنَ الْغَمْرِ الْعَظِيمِ."
24,40,"I, wisdom, have poured out rivers.", أَنَا الْحِكْمَةَ مُفِيضَةُ الأَنْهَارِ.
24,41,"I, like a brook out of a river of a mighty water; I, like a channel of a river. and like an aqueduct, came out of paradise."," أَنَا كَسَاقِيَةٍ مِنَ النَّهْرِ، وَكَقَنَاةٍ خَرَجَتْ إِلَى الْفِرْدَوْسِ."
24,42,"I said: I will water my garden of plants, and I will water abundantly the fruits of my meadow."," قُلْتُ أَسْقِي جَنَّتِي، وَأُرْوِي رَوْضَتِي؛"
24,43,"And behold my brook became a great river, and my river came near to a sea:"," فَإِذَا بِسَاقِيَتِي قَدْ صَارَتْ نَهْراً، وَبِنَهْرِي قَدْ صَارَ بَحْراً."
24,44,"For I make doctrine to shine forth to all as the morning light, and I will declare it afar off.", فَإِنِّي أُضِيءُ بِالتَأْدِيبِ مِثْلَ الْفَجْرِ وَأُذِيعُهُ إِلَى الأَقَاصِي.
24,45,"I will penetrate to all the lower parts of the earth, and will behold all that sleep, and will enlighten all that hope in the Lord."," أَنْفُذُ إِلَى جَمِيعِ أَعْمَاقِ الأَرْضِ وَأَنْظُرُ إِلَى جَمِيعِ الرَّاقِدِينَ، وَأُنِيرُ لِجَمِيعِ الَّذِينَ يَرْجُونَ الرَّبَّ."
24,46,"I will yet pour out doctrine as prophecy, and will leave it to them that seek wisdom, and will not cease to instruct their offspring even to the holy age."," إِنِّي أُفِيضُ الْتَّعْلِيمَ مِثْلَ نُبُوَّةٍ، وَأُخَلِّفُهُ لأَجْيَالِ الدُّهُورِ."
24,47,"See ye that I have not laboured for myself only, but for all that seek out the truth."," فَانْظُرُوا كَيْفَ لَمْ يَكُنْ عَنَائِي لِي وَحْدِي، بَلْ أَيْضاً لِجَمِيعِ الَّذِينَ يَلْتَمِسُونَ الْحِكْمَةَ."
25,1,"With three things my spirit is pleased, which are approved before God and men:"," ثَلاَثٌ هُنَّ زِينَةٌ لِي، وَبِهِنَّ قُمْتُ جَمِيلَةً أَمَامَ الرَّبِّ وَالنَّاسِ:"
25,2,"The concord of brethren, and the love of neighbours, and mall and wife that agree well together."," اتِّفَاقُ الإِخْوَةِ، وَحُبُّ الْقَرِيبِ، وَالْمُصَافَاةُ بَيْنَ الْمَرْأَةِ وَرَجُلِهَا."
25,3,"Three sorts my soul hateth, and I am greatly grieved at their life:", ثَلاَثَةٌ تُبْغِضُهُمْ نَفْسِي وَتَمْقُتُ حَيَاتَهُمْ:
25,4,"A poor man that is proud: a rich man that is a liar: an old man that is a fool, and doting."," الْفَقِيرُ الْمُتَكَبِّرُ، وَالْغَنِيُّ الْكَذَّابُ، وَالشَّيْخُ الزَّانِي الْفَاقِدُ الْفَهْمِ."
25,5,"The things that thou hast not gathered in thy youth, how shalt thou find them in thy old age?", إِنْ لَمْ تَدَّخِرْ فِي شَبَابِكَ؛ فَكَيْفَ تَجِدُ فِي شَيْخُوخَتِكَ؟
25,6,"O how comely is judgment for a grey head, and for ancients to know counsel!"," مَا أَجْمَلَ الْقَضَاءَ لِلشِّيْبِ، وَحُسْنَ الْمَشُورَةِ لِلشُّيُوخِ."
25,7,"O how comely is wisdom for the aged, and understanding and counsel to men of honour!"," مَا أَجْمَلَ الْحِكْمَةَ لِلشُّيُوخِ، وَالرَّأْيَ وَالْمَشُورَةَ لأَرْبَابِ الْمَجْدِ."
25,8,"Much experience is the crown of old men, and the fear of God is their glory."," كَثْرَةُ الْخِبْرَةِ إِكْلِيلُ الشُّيُوخِ، وَمَخَافَةُ الرَّبِّ فَخْرُهُمْ."
25,9,"Nine things that are not to be imagined by the heart have I magnified, and the tenth I will utter to men with my tongue."," تِسْعُ خِصَالٍ غَبَّطْتُهَا فِي قَلْبِي، وَالْعَاشِرَةُ يَنْطِقُ بِهَا لِسَانِي."
25,10,A man that hath joy of his children: and he that liveth and seeth the fall of his enemies.," مَغْبُوطٌ الإِنْسَانُ الَّذِي يُفَرَّحُ بِالأَوْلاَدِ، وَالَّذِي يَرَى فِي حَيَاتِهِ سُقُوطَ أَعْدَائِهِ."
25,11,"Blessed is he. that dwelleth with a wise woman, and that hath not slipped with his tongue, and that hath not served such as are unworthy of him."," مَغْبُوطٌ مَنْ يُسَاكِنُ امْرَأَةً عَاقِلَةً، وَمَنْ لَمْ يَزْلِلْ بِلِسَانِهِ، وَمَنْ لَمْ يَخْدُمْ مَنْ لاَ يَسْتَأْهِلُهُ."
25,12,"Blessed is he that findeth a true friend, and that declareth justice to an ear that heareth."," مَغْبُوطٌ مَنْ وَجَدَ الْفِطْنَةَ، وَمَنْ يَجْعَلُ حَدِيثَهُ فِي أُذُنٍ وَاعِيَةٍ."
25,13,How great is he that findeth wisdom and knowledge! but there is none above him that feareth the Lord., مَا أَعْظَمَ مَنْ وَجَدَ الْحِكْمَةَ؛ لكِنَّهُ لَيْسَ أَفْضَلَ مِمَّنْ يَتَّقِي الرَّبَّ.
25,14,The fear of God hath set itself above all things:, مَخَافَةُ الرَّبِّ أَعْلَى مِنْ كُلِّ شَيْءٍ.
25,15,"Blessed is the man, to whom it is given to have the fear of God: he that holdeth it, to whom shall he be likened?"," الَّذِي يَحُوزُهَا، بِمَنْ يُشَبَّهُ؟"
25,16,The fear of God is the beginning of his love: and the beginning of faith is to be fast joined unto it.," مَخَافَةُ الرَّبِّ أَوَّلُ مَحَبَّتِهِ، وَالإِيْمَانُ أَوَّلُ الاِتِّصَالِ بِهِ."
25,17,The sadness of the heart is every plague: and the wickedness of a woman is all evil.," غَايَةُ الأَلَمِ أَلَمُ الْقَلْبِ، وَغَايَةُ الْخُبْثِ خُبْثُ الْمَرْأَةِ."
25,18,"And a man will choose any plague, but the plague of the heart:", كُلَّ أَلَمٍ وَلاَ أَلَمَ الْقَلْبِ.
25,19,"And ally wickedness, but the wickedness of a woman:", وَكُلَّ خُبْثٍ وَلاَ خُبْثَ الْمَرْأَةِ.
25,20,"And any affliction, but the affliction from them that hate him:", وَكُلَّ نَائِبَةٍ وَلاَ النَائِبَةَ مِنَ الْمُبْغِضِينَ.
25,21,"And ally revenge, but the revenge of enemies.", وَكُلَّ انْتِقَامٍ وَلاَ انْتِقَامَ الأَعْدَاءِ.
25,22,There is no head worse than the head of a serpent:, لاَ رَأْسَ شَرٌّ مِنْ رَأْسِ الْحَيَّةِ.
