chapter,verse,en,ar
8,7,"And she was exceedingly beautiful, and her husband left her great riches, and very many servants, and large possessions of herds of oxen, and flocks of sheep.",وَكَانَتْ جَمِيلَةَ الْمَنْظَرِ جِدًّا وَقَدْ تَرَكَ لَهَا بَعْلُهَا ثَرْوَةً وَاسِعَةً وَحَشَماً كَثِيرِينَ وَأَمْلاَكاً مَمْلُوءَةً بِأَصْوِرَةِ الْبَقَرِ وَقُطْعَانِ الْغَنَمِ،
8,8,"And she was greatly renowned among all, because she feared the Lord very much, neither was there any one that spoke an ill word of her.",وَكَانَتْ لَهَا شُهْرَةٌ بَيْنَ جَمِيعِ النَّاسِ مِنْ أَجْلِ أَنَّهَا كَانَتْ تَتَّقِي الرَّبَّ جِدًّا وَلَمْ يَكُنْ أَحَدٌ يَقُولُ عَلَيْهَا كَلِمَةَ سُوءٍ؛
8,9,"When therefore she had heard that Ozias had promised that he would deliver up the city after the fifth day, she sent to the ancients Chabri and Charmi.",فَهذِهِ لَمَّا سَمِعَتْ أَنَّ عُزِّيَّا وَعَدَ بِأَنْ يُسَلِّمَ الْمَدِينَةَ بَعْدَ خَمْسَةِ أَيَّامٍ، أَنْفَذَتْ إِلَى الشَّيْخَيْنِ كَبْرِيَ وَكَرْمِيَ
8,10,"And they came to her, and she said to them: What is this word, by which Ozias hath consented to give up the city to the Assyrians, if within five days there come no aid to us?",فَوَافَيَاهَا فَقَالَتْ لَهُمَا: «مَا هذَا الأَمْرُ الَّذِي وَافَقَ عَلَيْهِ عُزِّيَّا أَنْ يُسَلِّمَ الْمَدِينَةَ إِلَى الأَشُّورِيِّينَ إِذَا لَمْ تَأْتِنَا مَعُونَةٌ إِلَى خَمْسَةِ أَيَّامٍ.
8,11,And who are you that tempt the Lord?,مَنْ أَنْتُمْ حَتَّى تُجَرِّبُوا الرَّبَّ؟
8,12,"This is not a word that may draw down mercy, but rather that may stir up wrath, and enkindle indignation.",لَيْسَ هذَا بِكَلاَمٍ يَسْتَعْطِفُ الرَّحْمَةَ، وَلكِنَّهُ بِالأَحْرَى يَهِيجُ الْغَضَبَ وَيُضْرِمُ السُّخْطَ،
8,13,"You have set a time for the mercy of the Lord, and you have appointed him a day, according to your pleasure.",فَإِنَّكُمْ قَدْ ضَرَبْتُمْ أَجَلاً لِرَحْمَةِ الرَّبِّ وَعَيَّنْتُمْ لَهُ يَوْماً كَمَا شِئْتُمْ،
8,14,"But forasmuch as the Lord is patient, let us be penitent for this same thing, and with many tears let us beg his pardon:",وَلكِنْ بِمَا أَنَّ الرَّبَّ طَوِيلُ الأَنَاةِ، فَلْنَنْدَمْ عَلَى هذَا وَنَلْتَمِسْ غُفْرَانَهُ بِالدُّمُوعِ الْمَسْكُوبَةِ،
8,15,"For God will not threaten like man, nor be inflamed to anger like the son of man.",إِنَّهُ لَيْسَ وَعِيدُ اللهِ كَوَعِيدِ الإِنْسَانِ وَلاَ هُوَ يَسْتَشِيطُ حَنَقاً كَابْنِ الْبَشَرِ.
8,16,"And therefore let us humble our souls before him, and continuing in an humble spirit, in his service:",لِذلِكَ فَلْنُذَلِّلْ لَهُ أَنْفُسَنَا وَنَعْبُدْهُ بِرُوحٍ مُتَوَاضِعٍ،
8,17,"Let us ask the Lord with tears, that according to his will so he would shew his mercy to us: that as our heart is troubled by their pride, so also we may glorify in our humility.",وَلْنَسْأَلِ الرَّبَّ بَاكِينَ أَنْ يُؤْتِيَنَا رَحْمَتَهُ بِحَسَبِ مَشِيئَتِهِ لِنَفْتَخِرَ بِتَوَاضُعِنَا مِثْلَمَا اضْطَرَبَتْ قُلُوبُنَا بِتَكَبُّرِهِمْ.
8,18,"For we have not followed the sins of our fathers, who forsook their God, and worshipped strange gods.",فَإِنَّا لَمْ نَجْرِ عَلَى خَطَايَا آبَائِنَا الَّذِينَ تَرَكُوا إِلهَهُمْ وَعَبَدُوا آلِهَةً غَرِيبَةً،
8,19,"For which crime they were given up to their enemies, to the sword, and to pillage, and to confusion: but we know no other God but him.",فَأُسْلِمُوا مِنْ أَجْلِ ذلِكَ الإِثْمِ إِلَى السَّيْفِ وَالنَّهْبِ وَالْخِزْيِ بَيْنَ أَعْدَائِهِمْ، لَكِنَّا نَحْنُ لاَ نَعْرِفُ إِلهاً غَيْرَهُ
8,20,"Let us humbly wait for his consolation, and the Lord our God will require our blood of the afflictions of our enemies, and he will humble all the nations that shall rise up against us, and bring them to disgrace.",فَنَتَرَجَّى بِالتَّوَاضُعِ تَعْزِيَتَهُ وَهُوَ يَنْتَقِمُ لِدَمِنَا عَنْ إِعْنَاتِ أَعْدَائِنَا لَنَا، وَيُذِلُّ جَمِيعَ الأُمَمِ الْوَاثِبِينَ عَلَيْنَا وَيُخْزِيهِمِ الرَّبُّ إِلهُنَا.
8,21,"And now, brethren, as you are the ancients among the people of God, and their very soul resteth upon you: comfort their hearts by your speech, that they may be mindful how our fathers were tempted that they might be proved, whether they worshipped their God truly.",وَالآنَ، يَا إِخْوَتِي، بِمَا أَنَّكُمْ أَنْتُمْ شُيُوخٌ فِي شَعْبِ اللهِ وَبِكُمْ نُفُوسُهُمْ مَنُوطَةٌ، فَأَنْهِضُوا قُلُوبَهُمْ بِكَلاَمِكُمْ حَتَّى يَذْكُرُوا أَنَّ آبَاءَنَا إِنَّمَا وَرَدَ عَلَيْهِمِ الْبَلاَءُ لِيُمْتَحَنُوا هَلْ يَعْبُدُونَ إِلهَهُمْ بِالْحَقِّ
8,22,"They must remember how our father Abraham was tempted, and being proved by many tribulations, was made the friend of God.",فَيَنْبَغِي لَهُمْ أَنْ يَذْكُرُوا كَيْفَ امْتُحِنَ أَبُونَا إِبْرَاهِيمُ، وَبَعْدَ أَنْ جُرِّبَ بِشَدَائِدَ كَثِيرَةٍ صَارَ خَلِيلاً للهِ.
8,23,"So Isaac, so Jacob, so Moses, and all that have pleased God, passed through many tribulations, remaining faithful.",وَهكَذَا إِسْحَاقُ، وَهكَذَا يَعْقُوبُ، وَهكَذَا مُوسَى، وَجَمِيعُ الَّذِينَ رَضِيَ اللهُ مِنْهُمْ، جَازُوا فِي شَدَائِدَ كَثِيرَةٍ وَبَقُوا عَلَى أَمَانَتِهِمْ.
8,24,"But they that did not receive the trials with the fear of the Lord, but uttered their impatience and the reproach of their murmuring against the Lord,",فَأَمَّا الَّذِينَ لَمْ يَقْبَلُوا الْبَلاَيَا بِخِشْيَةِ الرَّبِّ بَلْ أَبْدَوْا جَزَعَهُمْ وَعَادَ تَذَمُّرُهُمْ عَلَى الرَّبِّ.
8,25,"Were destroyed by the destroyer, and perished by serpents.",فَاسْتَأْصَلَهُمُ الْمُسْتَأْصِلُ وَهَلَكُوا بِالْحَيَّاتِ.
8,26,As for us therefore let us not revenge ourselves for these things which we suffer,وَأَمَّا نَحْنُ الآنَ فَلاَ نَجْزَعْ لِمَا نُقَاسِيهِ،
8,27,"But esteeming these very punishments to be less than our sins deserve, let us believe that these scourges of the Lord, with which like servants we are chastised, have happened for our amendment, and not for our destruction.",بَلْ لِنَحْسَبْ أَنَّ هذِهِ الْعُقُوبَاتِ هِيَ دُونَ خَطَايَانَا وَنَعْتَقِدْ أَنَّ ضَرَبَاتِ الرَّبِّ الَّتِي نُؤَدَّبُ بِهَا كَالْعَبِيدِ إِنَّمَا هِيَ لِلإِصْلاَحِ لاَ لِلإِهْلاَكِ».
8,28,"And Ozias and the ancients said to her: All things which thou hast spoken are true, and there is nothing to be reprehended in thy words.",فَقَالَ لَهَا عُزِّيَّا وَالشُّيُوخُ: «جَمِيعُ مَقَالِكِ حَقٌّ وَلاَ عَيْبَ فِي كَلِمَاتِكِ،
8,29,"Now therefore pray for us, for thou art a holy woman, and one fearing God.",فَالآنَ صَلِّي عَنَّا لأَنَّكِ امْرَأَةٌ قِدِّيسَةٌ مُتَّقِيَةٌ للهِ».
8,30,And Judith said to them: As you know that what I have been able to say is of God:,فَقَالَتْ لَهُمْ يَهُودِيتُ: «كَمَا أَنَّكُمْ عَرَفْتُمْ أَنَّ مَا تَكَلَّمْتُ بِهِ هُوَ مِنْ قِبَلِ اللهِ،
8,31,"So that which I intend to do prove ye if it be of God, and pray that God may strengthen my design.",فَاعْلَمُوا عَنْ خِبْرَةٍ أَنَّ مَا عَزَمْتُ عَلَيْهِ هُوَ مِنْ قِبَلِ اللهِ، وَصَلُّوا حَتَّى يُؤَيِّدَ اللهُ مَشُورَتِي.
8,32,"You shall stand at the gate this night, and I will go out with my maidservant: and pray ye, that as you have said, in five days the Lord may look down upon his people Israel.",فَفِي هذِهِ اللَّيْلَةِ تَقِفُونَ أَنْتُمْ عَلَى الْبَابِ وَأَنَا أَخْرُجُ مَعَ وَصِيفَتِي، وَصَلُّوا أَنْ يَنْظُرَ الرَّبُّ إِلَى شَعْبِهِ إِسْرَائِيلَ خَمْسَةَ أَيَّامٍ كَمَا قُلْتُمْ،
8,33,"But I desire that you search not into what I am doing, and till I bring you word let nothing else be done but to pray for me to the Lord our God.",وَأَنَا لاَ أُحِبُّ أَنْ تَفْحَصُوا عَن قَصْدِي، وَمِنَ الآنَ حَتَّى أُعْلِمَكُمْ بِهِ لاَ تَصْنَعُوا شَيْئاً غَيْرَ الصَّلاَةِ عَنِّي إِلَى الرَّبِّ إِلهِنَا».
8,34,"And Ozias the prince of Juda said to her: Go in peace, and the Lord be with thee to take revenge of our enemies. So returning they departed.",فَقَالَ لَهَا عُزِّيَّا أَمِيرُ يَهُوذَا: «اذْهَبِي بِسَلاَمٍ، وَلِيَكُنِ الرَّبُّ مَعَكِ فِي الاِنْتِقَامِ مِنْ أَعْدَائِنَا»، وَانْصَرَفُوا رَاجِعِينَ.
9,1,"And when they were gone, Judith went into her oratory: and putting on haircloth, laid ashes on her head: and falling down prostrate before the Lord, she cried to the Lord, saying:",وَبَيْنَمَا هُمْ ذَاهِبُونَ، دَخَلَتْ يَهُودِيتُ مَعْبَدَهَا وَلَبِسَتْ مِسْحاً وَأَلْقَتْ رَمَاداً عَلَى رَأْسِهَا، وَخَرَّتْ أَمَامَ الرَّبِّ وَصَرَخَتْ إِلَى الرَّبِّ قَائِلَةً:
9,2,"O Lord God of my father Simeon, who gavest him a sword to execute vengeance against strangers, who had defiled by their uncleanness, and uncovered the virgin unto confusion:",«أَيُّهَا الرَّبُّ إِلهُ أَبِي شِمْعُونَ الَّذِي أَعْطَاهُ سَيْفاً لِيَنْتَقِمَ مِنَ الْغُرَبَاءِ الَّذِينَ بِنَجَاسَتِهِمْ فَضَحُوا وَكَشَفُوا عَذْرَاءَ لِلْخِزْيِ
9,3,"And who gavest their wives to he made a prey, and their daughters into captivity: and all their spoils to be divided to thy servants, who were zealous with thy zeal: assist, I beseech thee, O Lord God, me a widow.",فَجَعَلْتَ نِسَاءَهُمْ غَنِيمَةً وَبَنَاتِهِمْ سَبْياً وَكُلَّ سَلْبِهِمْ مُقْتَسَماً بَيْنَ عَبِيدِكَ الَّذِينَ غَارُوا غَيْرَتَكَ، أَتَوَسَّلُ إِلَيْكَ أَيُّهَا الرَّبُّ إِلهِي أَنْ تُعِينَنِي أَنَا الأَرْمَلَةَ.
9,4,"For thou hast done the things of old, and hast devised one thing after another: and what thou hast designed hath been done.",فَإِنَّ لَكَ الأَفْعَالَ الأُولَى وَأَنْتَ قَدَّرْتَ بَعْضَهَا فِي عَقِبِ بَعْضٍ وَمَا أَرَدْتَهُ كَانَ،
9,5,"For all thy ways are prepared, and in thy providence thou hast placed thy judgments.",فَإِنَّ طَرَائِقَكَ جَمِيعَهَا مُهَيَّأَةٌ، وَقَدْ أَقَمْتَ أَحْكَامَكَ بِعِنَايَتِكَ.
9,6,"Look upon the camp of the Assyrians now, as thou wast pleased to look upon the camp of the Egyptians, when they pursued armed after thy servants, trusting in their chariots, and in their horsemen, and in a multitude of warriors.",فَانْظُرِ الآنَ إِلَى مُعَسْكَرِ الأَشُّورِيِّينَ كَمَا تَنَازَلْتَ فَنَظَرْتَ إِلَى مُعَسْكَرِ الْمِصْرِيِّينَ حِينَ كَانُوا يَسْعَوْنَ فِي إِثْرِ عَبِيدِكَ بِسِلاَحِهِمْ مُتَوَكِّلِينَ عَلَى مَرَاكِبِهِمْ وَفُرْسَانِهِمْ وَعَلَى كَثْرَةِ رِجَالِ حَرْبِهِمْ،
9,7,"But thou lookedst over their camp, and darkness wearied them.",حِينَئِذٍ نَظَرْتَ إِلَى مُعَسْكَرِهِمْ فَزَعَجَتْهُمُ الظُّلْمَةُ،
9,8,"The deep held their feet, and the waters overwhelmed them.",الْتَزَقَتْ أَقْدَامُهُمْ بِالْعُمْقِ وَغَطَّتْهُمُ الْمِيَاهُ.
9,9,"So may it be with these also, O Lord, who trust in their multitude, and in their chariots, and in their pikes, and in their shields, and in their arrows, and glory in their spears,",يَا رَبِّ فَلْيَكُنْ مِثْلَهُمْ هؤُلاَءِ الْمُتَوَكِّلُونَ عَلَى كَثْرَةِ عَدَدِهِمْ وَمَرَاكِبِهِمْ وَحِرَابِهِمْ وَتُرُوسِهِمْ وَسِهَامِهِمِ، الْمُفْتَخِرُونَ بِرِمَاحِهِمْ،
9,10,"And know not that thou art our God, who destroyest wars from the beginning, and the Lord is thy name.",وَهُمْ لاَ يَعْلَمُونَ أَنَّكَ أَنْتَ إِلهُنَا الَّذِي يَمْحَقُ الْحُرُوبَ مُنْذُ الْبَدْءِ وَأَنَّ اسْمَكَ الرَّبُّ.
9,11,"Lift up thy arm as from the beginning, and crush their power with thy power: let their power fall in their wrath, who promise themselves to violate thy sanctuary, and defile the dwelling place of thy name, and to beat down with their sword the horn of thy altar.",فَارْفَعْ ذِرَاعَكَ كَمَا فَعَلْتَ مِنَ الْبَدْءِ، وَاحْطِمْ قُوَّتَهُمْ بِقُوَّتِكَ، وَلْتَسْقُطْ بِغَضَبِكَ قُوَّةُ الَّذِينَ يُطْمِعُونَ أَنْفُسَهُمْ فِي ابْتِذَالِ أَقْدَاسِكَ وَتَنْجِيسِ مَسْكَنِ اسْمِكَ وَهَدْمِ قَرْنِ مَذْبَحِكَ بِسَيْفِهِمْ.
9,12,"Bring to pass, O Lord, that his pride may be cut off with his own sword.",اِجْعَلْ، يَا رَبُّ، كِبْرِيَاءَهُ تُقْطَعُ بِنَفْسِ سَيْفِهِ،
9,13,"Let him be caught in the net of his own eyes in my regard, and do thou strike him by the graces of the words of my lips.",لِيُصَدْ بِفَخِّ نَظَرِهِ إِلَيَّ وَاضْرِبْهُ بِعُذُوبَةِ الْكَلاَمِ الْخَارِجِ مِنْ شَفَتَيَّ،
9,14,"Give me constancy in my mind, that I may despise him: and fortitude that I may overthrow him.",وَهَبْنِي ثَبَاتاً فِي قَلْبِي حَتَّى أَزْدَرِيَهُ وَقُوَّةً حَتَّى أُهْلِكَهُ،
9,15,"For this will be a glorious monument for thy name, when he shall fall by the hand of a woman.",فَيَكُونَ هذَا ذِكْراً لاِسْمِكَ إِذَا أَهْلَكَتْهُ يَدُ امْرَأَةٍ،
9,16,"For thy power, O Lord, is not in a multitude, nor is thy pleasure in the strength of horses, nor from the beginning have the proud been acceptable to thee: but the prayer of the humble and the meek hath always pleased thee.",لأَنَّهَا لَيْسَتْ قُوَّتُكَ بِالْكَثْرَةِ يَا رَبُّ وَلاَ مَرْضَاتُكَ بِقُدْرَةِ الْخَيْلِ، وَمُنْذُ الْبَدْءِ لاَ تَرْضَى مِنَ الْمُتَكَبِّرِينَ، بَلْ يَسُرُّكَ دَائِماً تَضَرُّعُ الْمُتَوَاضِعِينَ الْوُدَعَاءِ.
9,17,"O God of the heavens, creator of the waters, and Lord of the whole creation, hear me a poor wretch, making supplication to thee, and presuming of thy mercy.",يَا إِلهَ السَّمَوَاتِ خَالِقَ الْمِيَاهِ وَرَبَّ كُلِّ خَلِيقَةٍ، اسْتَجِبْنِي أَنَا الْمِسْكِينَةَ الْمُتَضَرِّعَةَ وَالْمُتَوَكِّلَةَ عَلَى رَحْمَتِكَ،
9,18,"Remember, O Lord, thy covenant, and put thou words in my mouth, and strengthen the resolution in my heart, that thy house may continue in thy holiness:",وَاذْكُر يَا رَبُّ مِيثَاقَكَ، وَاجْعَلِ الْكَلاَمَ فِي فِيَّ، وَثَبِّتْ مَشُورَةَ قَلْبِي لِيَثْبُتَ بَيْتُكَ فِي قُدْسِكَ،
9,19,"And all nations may acknowledge that thou art God, and there is no other besides thee.",فَيَعْرِفَ جَمِيعُ الأُمَمِ أَنَّكَ أَنْتَ الإِلهُ وَلَيْسَ آخَرُ سِوَاكَ».
10,1,"And it came to pass, when she had ceased to cry to the Lord, that she rose from the place wherein she lay prostrate before the Lord.",وَكَانَ لَمَّا فَرَغَتْ مِنْ صُرَاخِهَا إِلَى الرَّبِّ، أَنَّهَا قَامَتْ مِنَ الْمَكَانِ الَّذِي كَانَتْ فِيهِ مُنْطَرِحَةً أَمَامَ الرَّبِّ،
10,2,"And she called her maid, and going down into her house she took off her haircloth, and put away the garments of her widowhood,",وَدَعَتْ وَصِيفَتَهَا وَنَزَلَتْ إِلَى بَيْتِهَا وَأَلْقَتْ عَنْهَا الْمِسْحَ وَنَزَعَتْ عَنْهَا ثِيَابَ إِرْمَالِهَا،
10,3,"And she washed her body, and anointed herself with the best ointment, and plaited the hair of her head, and put a bonnet upon her head, and clothed herself with the garments of her gladness, and put sandals on her feet, and took her bracelets, and lilies, and earlets, and rings, and adorned herself with all her ornaments.",وَاسْتَحَمَّتْ وَادَّهَنَتْ بِأَطْيَابٍ نَفِيسَةٍ وَفَرَقَتْ شَعَرَهَا وَجَعَلَتْ تَاجاً عَلَى رَأْسِهَا وَلَبِسَتْ ثِيَابَ فَرَحِهَا وَاحْتَذَتْ بِحِذَاءٍ وَلَبِسَتِ الدَّمَالِجَ وَالسَّوَاسِنَ وَالْقِرَطَةَ وَالْخَوَاتِمَ وَتَزَيَّنَتْ بِكُلِّ زِينَتِهَا،
10,4,"And the Lord also gave her more beauty: because all this dressing up did not proceed from sensuality, lent from virtue: and therefore the Lord increased this her beauty, so that she appeared to all men's eyes incomparably lovely.",وَزَادَهَا الرَّبُّ أَيْضاً بَهَاءً مِنْ أَجْلِ أَنَّ تَزَيُّنَهَا هذَا لَمْ يَكُنْ عَنْ شَهْوَةٍ بَلْ عَنْ فَضِيلَةٍ، وَلِذلِكَ زَادَ الرَّبُّ فِي جَمَالِهَا حَتَّى ظَهَرَتْ فِي عُيُونِ الْجَمِيعِ بِبَهَاءٍ لاَ يُمَثَّلُ.
10,5,"And she gave to her maid a bottle of wine to carry, and a vessel of oil, and parched corn, and dry figs, and bread and cheese, and went out.",وَحَمَّلَتْ وَصِيفَتَهَا زِقَّ خَمْرٍ وَإِنَاءَ زَيْتٍ وَدَقِيقاً وَتِيناً يَابِساً وَخُبْزاً وَجُبْناً وَانْطَلَقَتْ،
10,6,"And when they came to the gate of the city, they found Ozias, and the ancients of the city waiting.",فَلَمَّا بَلَغَتَا بَابَ الْمَدِينَةِ وَجَدَتَا عُزِّيَّا وَشُيُوخَ الْمَدِينَةِ مُنْتَظِرِينَ،
10,7,"And when they saw her they were astonished, and admired her beauty exceedingly.",فَلَمَّا رَأَوْهَا انْدَهَشُوا وَتَعَجَّبُوا جِدًّا مِنْ جَمَالِهَا،
10,8,"But they asked her no question, only they let her pass, saying: The God of our fathers give thee grace, and may he strengthen all the counsel of thy heart with his power, that Jerusalem may glory in thee, and thy name may be in the number of the holy and just.",غَيْرَ أَنَّهُمْ لَمْ يَسْأَلُوهَا عَنْ شَيْءٍ بَلْ تَرَكُوهَا تَجُوزُ قَائِلِينَ: «إِلهُ آبَائِنَا يَمْنَحُكِ نِعْمَةً وَيُؤَيِّدُ كُلَّ مَشُورَةِ قَلْبِكِ بِقُوَّتِهِ حَتَّى تَفْتَخِرَ بِكِ أُورُشَلِيمَ، وَيَكُونَ اسْمُكِ مُحْصًى فِي عِدَادِ الْقِدِّيسِينَ وَالأَبْرَارِ».
10,9,"And they that were there said, all with one voice: So be it, so be it.",فَقَالَ كُلُّ مَنْ هُنَاكَ بِصَوْتٍ وَاحِدٍ: «آمِينَ، آمِينَ».
10,10,"But Judith praying to the Lord, passed through the gates, she and her maid.",فَخَرَجَتْ يَهُودِيتُ مِنَ الْبَابِ هِيَ وَأَمَتُهَا، وَكَانَتْ تُصَلِّي إِلَى الرَّبِّ.
10,11,"And it came to pass, when she went down the hill, about break of day, that the watchmen of the Assyrians met her and stopped her, saying: Whence comest thou? or whither goest thou?",وَكَانَ أَنَّهَا لَمَّا نَزَلَتْ مِنَ الْجَبَلِ عِنْدَ تَبَلُّجِ النَّهَارِ لَقِيَتْهَا طَلاَئِعُ الأَشُّورِيِّينَ فَأَمْسَكُوهَا قَائِلِينَ: «مِنْ أَيْنَ جِئْتِ؟ وَإِلَى أَيْنَ تَذْهَبِينَ؟»
10,12,"And she answered: I am a daughter of the Hebrews, and I am fled from them, because I knew they would be made a prey to you, because they despised you, and would not of their own accord yield themselves, that they might find mercy in your sight.",فَأَجَابَتْ: «إِنِّي بِنْتٌ لِلْعِبْرَانِيِّينَ وَقَدْ هَرَبْتُ مِنْ بَيْنِهِمْ لأَنِّي أَيْقَنْتُ أَنَّهُمْ سَيَكُونُونَ غَنِيمَةً لَكُمْ لأَنَّهُمْ اسْتَخَفُّوا بِكُمْ وَأَبَوْا أَنْ يَسْتَسْلِمُوا لَكُمْ طَوْعاً حَتَّى يَظْفَرُوا مِنْكُمْ بِرَحْمَةٍ،
10,13,"For this reason I thought with myself, saying: I will go to the presence of the prince Holofernes, that I may tell him their secrets, and shew him by what way he may take them, without the loss of one man of his army.",فَلأَجْلِ هذَا فَكَّرْتُ فِي نَفْسِي وَقُلْتُ: أَنْطَلِقُ إِلَى أَمَامِ الأَمِيرِ أَلِيفَانَا لأُخْبِرَهُ بِأَسْرَارِهِمْ وَأُعْلِمَهُ مِنْ أَيِّ مَدْخَلٍ يَسْتَطِيعُ أَنْ يَظْفَرَ بِهِمْ وَلاَ يُقْتَلَ رَجُلٌ مِنْ جَيْشِهِ».
10,14,"And when the men had heard her words, they beheld her face, and their eyes were amazed, for they wondered exceedingly at her beauty.",فَلَمَّا سَمِعَ أُولئِكَ الرِّجَالُ كَلاَمَهَا وَهُمْ يَنْظُرُونَ إِلَى وَجْهِهَا، انْدَهَشَتْ أَبْصَارُهُمْ لِشِدَّةِ تَعَجُّبِهِمْ مِنْ حُسْنِهَا
10,15,"And they said to her: Thou hast saved thy life by taking this resolution, to come down to our lord.",فَقَالُوا لَهَا: «قَدْ وَقَيْتِ نَفْسَكِ بِاتِّخَاذِكِ هذِهِ الْمَشُورَةَ أَنْ تَنْزِلِي إِلَى سَيِّدِنَا،
10,16,"And be assured of this, that when thou shalt stand before him, he will treat thee well, and thou wilt be most acceptable to his heart. And they brought her to the tent of Holofernes, telling him of her.",فَاعْلَمِي أَنَّكِ إِذَا وَقَفْتِ بِحَضْرَتِهِ يُحْسِنُ إِلَيْكِ وَتَقَعِينَ مِنْ قَلْبِهِ أَحْسَنَ مَوْقِعٍ». ثُمَّ أَخَذُوهَا إِلَى خَيْمَةِ أَلِيفَانَا وَأَخْبَرُوهُ بِهَا.
10,17,"And when she was come into his presence, forthwith Holofernes was caught by his eyes.",فَلَمَّا دَخَلَتْ عَلَيْهِ اُصْطِيدَ أَلِيفَانَا لِسَاعَتِهِ بِعَيْنَيْهَا.
10,18,"And his officers said to him: Who can despise the people of the Hebrews who have such beautiful women, that we should not think it worth our while for their sakes to fight against them?",فَقَالَ لَهُ أَشْرَاطُهُ: «مَنْ يَزْدَرِي بِشَعْبِ الْعِبْرَانِيِّينَ وَلَهُمْ نِسْوَةٌ مِثْلُ هذِهِ جَمِيلاَتٌ، أَلْسْنَ أَهْلاً لأَنْ نُقَاتِلَهُمْ لأَجْلِهِنَّ».
10,19,"And Judith seeing Holofernes sitting under a canopy, which was woven of purple and gold, with emeralds and precious stones:",وَإِذْ رَأَتْ يَهُودِيتُ أَلِيفَانَا جَالِساً فِي الْخَيْمَةِ الْمَنْسُوجَةِ مِنْ أُرْجُوَانٍ وَذَهَبٍ وَزُمُرُّدٍ وَجَوَاهِرَ
10,20,"After she had looked on his face bowed down to him, prostrating herself to the ground. And the servants of Holofernes lifted her up, by the command of their master.",وَنَظَرَتْ إِلَى وَجْهِهِ، خَرَّتْ لَهُ سَاجِدَةً عَلَى الأَرْضِ، فَأَنْهَضَهَا عَبِيدُ أَلِيفَانَا بِأَمْرِ سَيِّدِهِمْ.
11,1,"Then Holofernes said to her: Be of good comfort, and fear not in thy heart: for I have never hurt a man that was willing to serve Nabuchodonosor the king.",حِينَئِذٍ قَالَ لَهَا أَلِيفَانَا: «لِتَطِبْ نَفْسُكِ وَلاَ يَكُنْ فِي قَلْبِكِ رَوْعٌ، لأَنِّي لَمْ أُضِرَّ قَطُّ بِرَجُلٍ آثَرَ الْخُضُوعَ لِنَبُوخَذْنَصَّرَ الْمَلِكِ.
11,2,"And if thy people had not despised me, I would never have lifted up my spear against them.",وَأَمَّا شَعْبُكِ فَلَوْ لَمْ يَزْدَرُوا بِي لَمَا أَشْرَعْتُ رُمْحِي عَلَيْهِمْ،
11,3,"But now tell me, for what cause hast thou left them, and why it hath pleased thee to come to us?",وَالآنَ فَقُولِي لِي لأَيِّ سَبَبٍ فَارَقْتِهِمْ وَآثَرْتِ الْمَجِيءَ إِلَيْنَا؟»
11,4,"And Judith said to him: Receive the words of thy handmaid, for if thou wilt follow the words of thy handmaid, the Lord will do with thee a perfect thing.",فَقَالَتْ لَهُ يَهُودِيتُ: «اسْمَعْ كَلاَمَ أَمَتِكَ، فَإِنَّكَ إِذَا اتَّبَعْتَ قَوْلَ أَمَتِكَ يُتِمُّ الرَّبُّ الأَمْرَ لَكَ.
11,5,"For as Nabuchodonosor the king of the earth liveth, and his power liveth which is in thee for chastising of all straying souls: not only men serve him through thee, but also the beasts of the field obey him.",لِيَحْيَ نَبُوخَذْنَصَّرُ مَلِكُ الأَرْضِ، وَلْتَحْيَ قُوَّتُهُ الَّتِي فِيكَ لِتَأْدِيبِ جَمِيعِ الأَنْفُسِ الْغَاوِيَةِ، لأَنَّهُ لاَ النَّاسُ فَقَطْ يَخْضَعُونَ لَهُ بِكَ بَلْ وُحُوشُ الْبَرِّ أَيْضاً تَنْقَادُ لَهُ،
11,6,"For the industry of thy mind is spoken of among all nations, and it is told through the whole world, that thou only art excellent, and mighty in all his kingdom, and thy discipline is cried up in all provinces.",لأَنَّ ذَكَاءَ عَقْلِكَ قَدْ شَاعَ فِي جَمِيعِ الأُمَمِ وَأَهْلُ الْعَصْرِ كُلُّهُمْ يَعْلَمُونَ أَنَّك أَنْتَ وَحْدَكَ صَالِحٌ وَجَبَّارٌ فِي جَمِيعِ مَمْلَكَتِهِ وَحُسْنُ سِيَاسَتِكَ مَشْهُورٌ فِي جَمِيعِ الأَقَالِيمِ،
11,7,"It is known also what Achior said, nor are we ignorant of what thou hast commanded to be done to him.",وَلَيْسَ بِخَافٍ مَا تَكَلَّمَ بِهِ أَحْيُورُ وَلَمْ يُجْهَلْ مَا أَمَرْتَ أَنْ يُصِيبَهُ،
11,8,"For it is certain that our God is so offended with sins, that he hath sent word by his prophets to the people, that he will deliver them up for their sins.",وَمِنَ الْمُحَقَّقِ أَنَّ إِلهَنَا قَدْ بَلَغَ مِنْ غَضَبِهِ مِنَ الْخَطَايَا أَنَّهُ أَرْسَلَ أَنْبِيَاءَهُ إِلَى شَعْبِهِ بِأَنَّهُ سَيُسَلِّمُهُمْ لأَجْلِ خَطَايَاهُمْ،
11,9,"And because the children of Israel know they have offended their God, thy dread is upon them.",وَلِعِلْمِ بَنِي إِسْرَائِيلَ بَأَنَّهُمْ قَدْ أَهَانُوا إِلهَهُمْ قَدْ حَلَّ رُعْبُكَ عَلَيْهِمْ.
